Time,Ozone,Time,Temp
0.39425,0.0466,0.39425,31.94
0.394778,0.0466,0.394778,31.94
0.395306,0.0466,0.395306,31.92
0.395833,0.0466,0.395833,31.94
0.396361,0.0476,0.396361,31.94
0.396889,0.0466,0.396889,31.94
0.397417,0.0466,0.397417,31.94
0.397944,0.0476,0.397944,31.94
0.398472,0.0466,0.398472,31.92
0.399,0.0466,0.399,31.94
0.399528,0.0476,0.399528,31.92
0.400056,0.0466,0.400056,31.94
0.400583,0.0466,0.400583,31.92
0.401111,0.0457,0.401111,31.94
0.401639,0.0466,0.401639,31.92
0.402167,0.0466,0.402167,31.92
0.402694,0.0466,0.402694,31.92
0.403222,0.0476,0.403222,31.92
0.40375,0.0466,0.40375,31.9
0.404278,0.0476,0.404278,31.9
0.404806,0.0466,0.404806,31.9
0.405333,0.0466,0.405333,31.92
0.405861,0.0466,0.405861,31.92
0.406389,0.0476,0.406389,31.9
0.406917,0.0486,0.406917,31.9
0.407444,0.0476,0.407444,31.92
0.407972,0.0466,0.407972,31.9
0.4085,0.0476,0.4085,31.9
0.409028,0.0476,0.409028,31.9
0.409556,0.0466,0.409556,31.9
0.410083,0.0466,0.410083,31.9
0.410611,0.0466,0.410611,31.89
0.411139,0.0476,0.411139,31.89
0.411667,0.0466,0.411667,31.89
0.412194,0.0486,0.412194,31.89
0.412722,0.0486,0.412722,31.89
0.41325,0.0476,0.41325,31.89
0.413778,0.0476,0.413778,31.89
0.414306,0.0466,0.414306,31.89
0.414833,0.0486,0.414833,31.89
0.415361,0.0466,0.415361,31.89
0.415889,0.0476,0.415889,31.89
0.416417,0.0476,0.416417,31.89
0.416944,0.0486,0.416944,31.89
0.417472,0.0476,0.417472,31.89
0.418,0.0466,0.418,31.89
0.418528,0.0476,0.418528,31.89
0.419056,0.0476,0.419056,31.89
0.419583,0.0476,0.419583,31.89
0.420111,0.0466,0.420111,31.89
0.420639,0.0476,0.420639,31.89
0.421167,0.0466,0.421167,31.89
0.421694,0.0466,0.421694,31.87
0.422222,0.0497,0.422222,31.87
0.42275,0.0466,0.42275,31.87
0.423278,0.0466,0.423278,31.87
0.423806,0.0476,0.423806,31.87
0.424333,0.0466,0.424333,31.87
0.424861,0.0476,0.424861,31.87
0.425389,0.0476,0.425389,31.85
0.425917,0.0486,0.425917,31.87
0.426444,0.0476,0.426444,31.87
0.426972,0.0466,0.426972,31.87
0.4275,0.0486,0.4275,31.87
0.428028,0.0466,0.428028,31.87
0.428556,0.0466,0.428556,31.85
0.429083,0.0466,0.429083,31.85
0.429611,0.0476,0.429611,31.85
0.430139,0.0466,0.430139,31.85
0.430667,0.0476,0.430667,31.85
0.431194,0.0476,0.431194,31.85
0.431722,0.0476,0.431722,31.83
0.43225,0.0476,0.43225,31.85
0.432778,0.0476,0.432778,31.83
0.433306,0.0476,0.433306,31.83
0.433833,0.0476,0.433833,31.82
0.434361,0.0476,0.434361,31.82
0.434889,0.0466,0.434889,31.82
0.435417,0.0476,0.435417,31.82
0.435944,0.0476,0.435944,31.82
0.436472,0.0486,0.436472,31.82
0.437,0.0466,0.437,31.82
0.437528,0.0486,0.437528,31.82
0.438056,0.0497,0.438056,31.8
0.438583,0.0476,0.438583,31.8
0.439111,0.0486,0.439111,31.8
0.439639,0.0486,0.439639,31.8
0.440167,0.0486,0.440167,31.78
0.440694,0.0497,0.440694,31.8
0.441222,0.0466,0.441222,31.8
0.44175,0.0486,0.44175,31.8
0.442278,0.0486,0.442278,31.8
0.442806,0.0486,0.442806,31.8
0.443333,0.0497,0.443333,31.78
0.443861,0.0466,0.443861,31.8
0.444389,0.0507,0.444389,31.8
0.444917,0.0486,0.444917,31.8
0.445444,0.0486,0.445444,31.78
0.445972,0.0486,0.445972,31.78
0.4465,0.0486,0.4465,31.78
0.447028,0.0507,0.447028,31.78
0.447556,0.0507,0.447556,31.78
0.448083,0.0476,0.448083,31.77
0.448611,0.0476,0.448611,31.77
0.449139,0.0486,0.449139,31.77
0.449667,0.0497,0.449667,31.75
0.450194,0.0476,0.450194,31.77
0.450722,0.0486,0.450722,31.77
0.45125,0.0507,0.45125,31.77
0.451778,0.0486,0.451778,31.75
0.452306,0.0476,0.452306,31.75
0.452833,0.0497,0.452833,31.75
0.453361,0.0497,0.453361,31.73
0.453889,0.0486,0.453889,31.73
0.454417,0.0486,0.454417,31.73
0.454944,0.0497,0.454944,31.73
0.455472,0.0486,0.455472,31.73
0.456,0.0486,0.456,31.72
0.456528,0.0497,0.456528,31.73
0.457056,0.0486,0.457056,31.73
0.457583,0.0486,0.457583,31.73
0.458111,0.0507,0.458111,31.72
0.458639,0.0497,0.458639,31.72
0.459167,0.0486,0.459167,31.72
0.459694,0.0497,0.459694,31.72
0.460222,0.0497,0.460222,31.7
0.46075,0.0497,0.46075,31.7
0.461278,0.0486,0.461278,31.72
0.461806,0.0476,0.461806,31.7
0.462333,0.0486,0.462333,31.7
0.462861,0.0497,0.462861,31.68
0.463389,0.0497,0.463389,31.7
0.463917,0.0466,0.463917,31.7
0.464444,0.0497,0.464444,31.68
0.464972,0.0486,0.464972,31.68
0.4655,0.0497,0.4655,31.68
0.466028,0.0486,0.466028,31.68
0.466556,0.0507,0.466556,31.68
0.467083,0.0507,0.467083,31.68
0.467611,0.0497,0.467611,31.68
0.468139,0.0476,0.468139,31.68
0.468667,0.0497,0.468667,31.68
0.469194,0.0497,0.469194,31.68
0.469722,0.0507,0.469722,31.68
0.47025,0.0486,0.47025,31.68
0.470778,0.0497,0.470778,31.68
0.471306,0.0507,0.471306,31.68
0.471833,0.0497,0.471833,31.68
0.472361,0.0497,0.472361,31.66
0.472889,0.0507,0.472889,31.68
0.473417,0.0497,0.473417,31.68
0.473944,0.0497,0.473944,31.66
0.474472,0.0507,0.474472,31.68
0.475,0.0497,0.475,31.66
0.475528,0.0486,0.475528,31.66
0.476056,0.0486,0.476056,31.66
0.476583,0.0486,0.476583,31.66
0.477111,0.0497,0.477111,31.66
0.477639,0.0486,0.477639,31.65
0.478167,0.0486,0.478167,31.65
0.478694,0.0476,0.478694,31.65
0.479222,0.0507,0.479222,31.65
0.47975,0.0497,0.47975,31.65
0.480278,0.0486,0.480278,31.65
0.480806,0.0497,0.480806,31.65
0.481333,0.0497,0.481333,31.65
0.481861,0.0486,0.481861,31.63
0.482389,0.0507,0.482389,31.63
0.482917,0.0476,0.482917,31.63
0.483444,0.0486,0.483444,31.63
0.483972,0.0497,0.483972,31.63
0.4845,0.0507,0.4845,31.63
0.485028,0.0497,0.485028,31.61
0.485556,0.0476,0.485556,31.61
0.486083,0.0507,0.486083,31.61
0.486611,0.0507,0.486611,31.6
0.487139,0.0507,0.487139,31.6
0.487667,0.0507,0.487667,31.6
0.488194,0.0486,0.488194,31.58
0.488722,0.0497,0.488722,31.58
0.48925,0.0507,0.48925,31.58
0.489778,0.0497,0.489778,31.58
0.490306,0.0507,0.490306,31.58
0.490833,0.0507,0.490833,31.58
0.491361,0.0519,0.491361,31.56
0.491889,0.0497,0.491889,31.56
0.492417,0.0497,0.492417,31.56
0.492944,0.0497,0.492944,31.56
0.493472,0.0519,0.493472,31.56
0.494,0.0497,0.494,31.56
0.494528,0.0497,0.494528,31.56
0.495056,0.0486,0.495056,31.56
0.495583,0.0486,0.495583,31.56
0.496111,0.0486,0.496111,31.55
0.496639,0.0507,0.496639,31.55
0.497167,0.0507,0.497167,31.55
0.497694,0.0486,0.497694,31.55
0.498222,0.0497,0.498222,31.53
0.49875,0.0497,0.49875,31.53
0.499278,0.0507,0.499278,31.53
0.499806,0.0507,0.499806,31.55
0.500333,0.0486,0.500333,31.53
0.500861,0.0497,0.500861,31.53
0.501389,0.0507,0.501389,31.53
0.501917,0.0507,0.501917,31.53
0.502444,0.0519,0.502444,31.53
0.502972,0.0507,0.502972,31.51
0.5035,0.0507,0.5035,31.51
0.504028,0.0519,0.504028,31.51
0.504556,0.0497,0.504556,31.51
0.505083,0.0497,0.505083,31.51
0.505611,0.0507,0.505611,31.51
0.506139,0.0486,0.506139,31.51
0.506667,0.0497,0.506667,31.51
0.507194,0.0497,0.507194,31.51
0.507722,0.0507,0.507722,31.51
0.50825,0.0507,0.50825,31.51
0.508778,0.0519,0.508778,31.49
0.509306,0.0507,0.509306,31.49
0.509833,0.0507,0.509833,31.49
0.510361,0.0507,0.510361,31.49
0.510889,0.0507,0.510889,31.49
0.511417,0.0507,0.511417,31.49
0.511944,0.0497,0.511944,31.49
0.512472,0.0486,0.512472,31.48
0.513,0.0519,0.513,31.48
0.513528,0.0507,0.513528,31.48
0.514056,0.0519,0.514056,31.48
0.514583,0.0519,0.514583,31.48
0.515111,0.0497,0.515111,31.48
0.515639,0.0519,0.515639,31.48
0.516167,0.0519,0.516167,31.48
0.516694,0.0497,0.516694,31.48
0.517222,0.0519,0.517222,31.46
0.51775,0.0519,0.51775,31.46
0.518278,0.0497,0.518278,31.46
0.518806,0.0497,0.518806,31.44
0.519333,0.0497,0.519333,31.44
0.519861,0.0519,0.519861,31.43
0.520389,0.0519,0.520389,31.43
0.520917,0.0519,0.520917,31.43
0.521444,0.0507,0.521444,31.44
0.521972,0.0519,0.521972,31.43
0.5225,0.0497,0.5225,31.44
0.523028,0.0497,0.523028,31.44
0.523556,0.0507,0.523556,31.44
0.524083,0.0507,0.524083,31.43
0.524611,0.0507,0.524611,31.44
0.525139,0.0486,0.525139,31.44
0.525667,0.0519,0.525667,31.43
0.526194,0.0507,0.526194,31.43
0.526722,0.0497,0.526722,31.43
0.52725,0.0519,0.52725,31.43
0.527778,0.0519,0.527778,31.43
0.528306,0.0497,0.528306,31.43
0.528833,0.0507,0.528833,31.43
0.529361,0.0519,0.529361,31.43
0.529889,0.0507,0.529889,31.44
0.530417,0.0507,0.530417,31.43
0.530944,0.0519,0.530944,31.43
0.531472,0.0519,0.531472,31.43
0.532,0.0519,0.532,31.43
0.532528,0.0507,0.532528,31.43
0.533056,0.0519,0.533056,31.43
0.533583,0.0519,0.533583,31.43
0.534111,0.0519,0.534111,31.43
0.534639,0.0507,0.534639,31.43
0.535167,0.0507,0.535167,31.41
0.535694,0.0519,0.535694,31.41
0.536222,0.0519,0.536222,31.41
0.53675,0.0519,0.53675,31.41
0.537278,0.0519,0.537278,31.41
0.537806,0.0519,0.537806,31.39
0.538333,0.0507,0.538333,31.39
0.538861,0.0519,0.538861,31.39
0.539389,0.0519,0.539389,31.39
0.539917,0.0519,0.539917,31.39
0.540444,0.0519,0.540444,31.39
0.540972,0.0519,0.540972,31.37
0.5415,0.0519,0.5415,31.37
0.542028,0.0519,0.542028,31.37
0.542556,0.0519,0.542556,31.36
0.543083,0.0519,0.543083,31.36
0.543611,0.0519,0.543611,31.34
0.544139,0.0519,0.544139,31.34
0.544667,0.0519,0.544667,31.32
0.545194,0.0519,0.545194,31.32
0.545722,0.0519,0.545722,31.32
0.54625,0.0519,0.54625,31.32
0.546778,0.0519,0.546778,31.32
0.547306,0.0519,0.547306,31.32
0.547833,0.0519,0.547833,31.32
0.548361,0.0519,0.548361,31.34
0.548889,0.0519,0.548889,31.34
0.549417,0.0519,0.549417,31.32
0.549944,0.0519,0.549944,31.34
0.550472,0.0519,0.550472,31.32
0.551,0.0519,0.551,31.32
0.551528,0.0519,0.551528,31.34
0.552056,0.0519,0.552056,31.32
0.552583,0.0519,0.552583,31.34
0.553111,0.0519,0.553111,31.32
0.553639,0.0507,0.553639,31.32
0.554167,0.0519,0.554167,31.32
0.554694,0.0519,0.554694,31.32
0.555222,0.0519,0.555222,31.32
0.55575,0.0519,0.55575,31.32
0.556278,0.0519,0.556278,31.32
0.556806,0.0507,0.556806,31.32
0.557333,0.0519,0.557333,31.32
0.557861,0.0519,0.557861,31.32
0.558389,0.0519,0.558389,31.34
0.558917,0.0519,0.558917,31.34
0.559444,0.0519,0.559444,31.32
0.559972,0.0519,0.559972,31.34
0.5605,0.0519,0.5605,31.32
0.561028,0.0519,0.561028,31.34
0.561556,0.0519,0.561556,31.32
0.562083,0.0507,0.562083,31.32
0.562611,0.0519,0.562611,31.32
0.563139,0.0519,0.563139,31.34
0.563667,0.0519,0.563667,31.34
0.564194,0.0519,0.564194,31.32
0.564722,0.0519,0.564722,31.32
0.56525,0.0519,0.56525,31.32
0.565778,0.0519,0.565778,31.32
0.566306,0.0519,0.566306,31.32
0.566833,0.0519,0.566833,31.32
0.567361,0.0519,0.567361,31.32
0.567889,0.0519,0.567889,31.32
0.568417,0.0519,0.568417,31.32
0.568944,0.0519,0.568944,31.32
0.569472,0.0519,0.569472,31.34
0.57,0.0519,0.57,31.32
0.570528,0.0519,0.570528,31.32
0.571056,0.0519,0.571056,31.32
0.571583,0.0519,0.571583,31.34
0.572111,0.0519,0.572111,31.34
0.572639,0.0519,0.572639,31.32
0.573167,0.0519,0.573167,31.34
0.573694,0.0519,0.573694,31.32
0.574222,0.0519,0.574222,31.34
0.57475,0.0519,0.57475,31.34
0.575278,0.0519,0.575278,31.34
0.575806,0.0519,0.575806,31.34
0.576333,0.0519,0.576333,31.34
0.576861,0.0519,0.576861,31.34
0.577389,0.0519,0.577389,31.34
0.577917,0.0519,0.577917,31.34
0.578444,0.0519,0.578444,31.34
0.578972,0.0519,0.578972,31.34
0.5795,0.0519,0.5795,31.34
0.580028,0.0519,0.580028,31.34
0.580556,0.0519,0.580556,31.34
0.581083,0.0519,0.581083,31.34
0.581611,0.0519,0.581611,31.34
0.582139,0.0519,0.582139,31.34
0.582667,0.0519,0.582667,31.34
0.583194,0.0519,0.583194,31.34
0.583722,0.0507,0.583722,31.32
0.58425,0.0519,0.58425,31.32
0.584778,0.0519,0.584778,31.32
0.585306,0.0519,0.585306,31.31
0.585833,0.0519,0.585833,31.29
0.586361,0.0519,0.586361,31.29
0.586889,0.0519,0.586889,31.29
0.587417,0.0519,0.587417,31.27
0.587944,0.0519,0.587944,31.27
0.588472,0.0519,0.588472,31.26
0.589,0.0519,0.589,31.26
0.589528,0.0519,0.589528,31.24
0.590056,0.0519,0.590056,31.22
0.590583,0.0507,0.590583,31.2
0.591111,0.0519,0.591111,31.2
0.591639,0.0519,0.591639,31.2
0.592167,0.053,0.592167,31.19
0.592694,0.0519,0.592694,31.19
0.593222,0.0519,0.593222,31.19
0.59375,0.0519,0.59375,31.19
0.594278,0.0519,0.594278,31.19
0.594806,0.0519,0.594806,31.19
0.595333,0.0519,0.595333,31.17
0.595861,0.0519,0.595861,31.17
0.596389,0.0519,0.596389,31.17
0.596917,0.053,0.596917,31.15
0.597444,0.0519,0.597444,31.17
0.597972,0.0519,0.597972,31.17
0.5985,0.0519,0.5985,31.17
0.599028,0.0519,0.599028,31.17
0.599556,0.0519,0.599556,31.17
0.600083,0.0519,0.600083,31.17
0.600611,0.0519,0.600611,31.17
0.601139,0.0519,0.601139,31.17
0.601667,0.0519,0.601667,31.17
0.602194,0.0519,0.602194,31.15
0.602722,0.0519,0.602722,31.15
0.60325,0.0519,0.60325,31.14
0.603778,0.0519,0.603778,31.09
0.604306,0.0519,0.604306,31.05
0.604833,0.0519,0.604833,31.03
0.605361,0.0519,0.605361,31.03
0.605889,0.0519,0.605889,31
0.606417,0.0519,0.606417,30.97
0.606944,0.0519,0.606944,30.95
0.607472,0.0519,0.607472,30.92
0.608,0.0519,0.608,30.88
0.608528,0.0519,0.608528,30.86
0.609056,0.0519,0.609056,30.85
0.609583,0.0519,0.609583,30.81
0.610111,0.0519,0.610111,30.8
0.610639,0.0519,0.610639,30.8
0.611167,0.0519,0.611167,30.74
0.611694,0.0519,0.611694,30.73
0.612222,0.053,0.612222,30.69
0.61275,0.0519,0.61275,30.66
0.613278,0.0519,0.613278,30.63
0.613806,0.0519,0.613806,30.63
0.614333,0.053,0.614333,30.59
0.614861,0.0519,0.614861,30.59
0.615389,0.0519,0.615389,30.56
0.615917,0.0519,0.615917,30.54
0.616444,0.0519,0.616444,30.51
0.616972,0.0519,0.616972,30.47
0.6175,0.0519,0.6175,30.46
0.618028,0.0519,0.618028,30.42
0.618556,0.0519,0.618556,30.39
0.619083,0.0519,0.619083,30.35
0.619611,0.0519,0.619611,30.32
0.620139,0.0519,0.620139,30.32
0.620667,0.0519,0.620667,30.3
0.621194,0.053,0.621194,30.29
0.621722,0.0519,0.621722,30.25
0.62225,0.0519,0.62225,30.23
0.622778,0.053,0.622778,30.22
0.623306,0.0519,0.623306,30.18
0.623833,0.0519,0.623833,30.17
0.624361,0.0519,0.624361,30.13
0.624889,0.053,0.624889,30.12
0.625417,0.0519,0.625417,30.08
0.625944,0.053,0.625944,30.05
0.626472,0.053,0.626472,30.01
0.627,0.0519,0.627,29.98
0.627528,0.053,0.627528,29.98
0.628056,0.053,0.628056,29.94
0.628583,0.0543,0.628583,29.93
0.629111,0.0519,0.629111,29.91
0.629639,0.0543,0.629639,29.88
0.630167,0.0519,0.630167,29.84
0.630694,0.053,0.630694,29.81
0.631222,0.053,0.631222,29.79
0.63175,0.0519,0.63175,29.76
0.632278,0.053,0.632278,29.74
0.632806,0.0519,0.632806,29.71
0.633333,0.0556,0.633333,29.69
0.633861,0.053,0.633861,29.66
0.634389,0.0543,0.634389,29.64
0.634917,0.0519,0.634917,29.62
0.635444,0.053,0.635444,29.57
0.635972,0.0543,0.635972,29.54
0.6365,0.053,0.6365,29.5
0.637028,0.053,0.637028,29.5
0.637556,0.0569,0.637556,29.47
0.638083,0.0519,0.638083,29.45
0.638611,0.0569,0.638611,29.42
0.639139,0.0543,0.639139,29.38
0.639667,0.0519,0.639667,29.37
0.640194,0.0543,0.640194,29.31
0.640722,0.0519,0.640722,29.3
0.64125,0.0519,0.64125,29.28
0.641778,0.0556,0.641778,29.28
0.642306,0.0519,0.642306,29.25
0.642833,0.0543,0.642833,29.21
0.643361,0.053,0.643361,29.2
0.643889,0.053,0.643889,29.16
0.644417,0.0556,0.644417,29.13
0.644944,0.053,0.644944,29.09
0.645472,0.053,0.645472,29.08
0.646,0.0519,0.646,29.04
0.646528,0.0519,0.646528,29.01
0.647056,0.0543,0.647056,28.97
0.647583,0.053,0.647583,28.94
0.648111,0.0556,0.648111,28.92
0.648639,0.0556,0.648639,28.89
0.649167,0.053,0.649167,28.86
0.649694,0.0543,0.649694,28.8
0.650222,0.0543,0.650222,28.79
0.65075,0.0543,0.65075,28.75
0.651278,0.0556,0.651278,28.72
0.651806,0.0519,0.651806,28.7
0.652333,0.0543,0.652333,28.68
0.652861,0.053,0.652861,28.65
0.653389,0.053,0.653389,28.62
0.653917,0.0543,0.653917,28.58
0.654444,0.0519,0.654444,28.55
0.654972,0.0543,0.654972,28.51
0.6555,0.053,0.6555,28.48
0.656028,0.0556,0.656028,28.45
0.656556,0.053,0.656556,28.41
0.657083,0.053,0.657083,28.4
0.657611,0.0543,0.657611,28.36
0.658139,0.0556,0.658139,28.33
0.658667,0.0543,0.658667,28.31
0.659194,0.053,0.659194,28.28
0.659722,0.0556,0.659722,28.24
0.66025,0.0543,0.66025,28.21
0.660778,0.0556,0.660778,28.17
0.661306,0.053,0.661306,28.16
0.661833,0.0556,0.661833,28.12
0.662361,0.0543,0.662361,28.11
0.662889,0.0556,0.662889,28.07
0.663417,0.0543,0.663417,28.04
0.663944,0.0519,0.663944,28.02
0.664472,0.0556,0.664472,27.97
0.665,0.0543,0.665,27.94
0.665528,0.0569,0.665528,27.92
0.666056,0.0556,0.666056,27.88
0.666583,0.0543,0.666583,27.85
0.667111,0.0543,0.667111,27.83
0.667639,0.0569,0.667639,27.82
0.668167,0.0556,0.668167,27.8
0.668694,0.0556,0.668694,27.77
0.669222,0.053,0.669222,27.71
0.66975,0.0556,0.66975,27.68
0.670278,0.0556,0.670278,27.66
0.670806,0.053,0.670806,27.61
0.671333,0.0569,0.671333,27.58
0.671861,0.0569,0.671861,27.56
0.672389,0.0543,0.672389,27.51
0.672917,0.0556,0.672917,27.48
0.673444,0.0569,0.673444,27.44
0.673972,0.0543,0.673972,27.41
0.6745,0.0583,0.6745,27.37
0.675028,0.0569,0.675028,27.34
0.675556,0.0556,0.675556,27.32
0.676083,0.0569,0.676083,27.29
0.676611,0.0556,0.676611,27.25
0.677139,0.0556,0.677139,27.2
0.677667,0.0543,0.677667,27.19
0.678194,0.0543,0.678194,27.17
0.678722,0.0543,0.678722,27.14
0.67925,0.0569,0.67925,27.1
0.679778,0.0543,0.679778,27.07
0.680306,0.0556,0.680306,27.02
0.680833,0.0583,0.680833,27
0.681361,0.0556,0.681361,26.97
0.681889,0.0569,0.681889,26.93
0.682417,0.0569,0.682417,26.9
0.682944,0.0569,0.682944,26.85
0.683472,0.0543,0.683472,26.81
0.684,0.0543,0.684,26.78
0.684528,0.053,0.684528,26.74
0.685056,0.0569,0.685056,26.71
0.685583,0.0543,0.685583,26.66
0.686111,0.0543,0.686111,26.62
0.686639,0.0556,0.686639,26.59
0.687167,0.0569,0.687167,26.57
0.687694,0.0569,0.687694,26.54
0.688222,0.0569,0.688222,26.51
0.68875,0.0583,0.68875,26.49
0.689278,0.0556,0.689278,26.45
0.689806,0.0569,0.689806,26.39
0.690333,0.0583,0.690333,26.37
0.690861,0.0569,0.690861,26.3
0.691389,0.0556,0.691389,26.27
0.691917,0.0583,0.691917,26.22
0.692444,0.0569,0.692444,26.18
0.692972,0.0556,0.692972,26.17
0.6935,0.0569,0.6935,26.11
0.694028,0.0569,0.694028,26.06
0.694556,0.0583,0.694556,26.03
0.695083,0.0583,0.695083,25.98
0.695611,0.0569,0.695611,25.94
0.696139,0.0569,0.696139,25.91
0.696667,0.0569,0.696667,25.88
0.697194,0.0556,0.697194,25.82
0.697722,0.0556,0.697722,25.81
0.69825,0.0583,0.69825,25.77
0.698778,0.0569,0.698778,25.74
0.699306,0.0556,0.699306,25.71
0.699833,0.0556,0.699833,25.67
0.700361,0.0583,0.700361,25.64
0.700889,0.0569,0.700889,25.6
0.701417,0.0556,0.701417,25.57
0.701944,0.0569,0.701944,25.52
0.702472,0.0569,0.702472,25.5
0.703,0.0556,0.703,25.47
0.703528,0.0583,0.703528,25.43
0.704056,0.0583,0.704056,25.4
0.704583,0.0583,0.704583,25.37
0.705111,0.0569,0.705111,25.31
0.705639,0.0583,0.705639,25.28
0.706167,0.0569,0.706167,25.25
0.706694,0.0583,0.706694,25.21
0.707222,0.0583,0.707222,25.16
0.70775,0.0583,0.70775,25.11
0.708278,0.0569,0.708278,25.06
0.708806,0.0583,0.708806,25.02
0.709333,0.0583,0.709333,24.97
0.709861,0.0583,0.709861,24.97
0.710389,0.0556,0.710389,24.92
0.710917,0.0569,0.710917,24.89
0.711444,0.0556,0.711444,24.87
0.711972,0.0569,0.711972,24.85
0.7125,0.0583,0.7125,24.8
0.713028,0.0583,0.713028,24.75
0.713556,0.0569,0.713556,24.7
0.714083,0.0583,0.714083,24.68
0.714611,0.0569,0.714611,24.65
0.715139,0.0583,0.715139,24.6
0.715667,0.0583,0.715667,24.53
0.716194,0.0583,0.716194,24.48
0.716722,0.0569,0.716722,24.43
0.71725,0.0583,0.71725,24.41
0.717778,0.0569,0.717778,24.36
0.718306,0.0569,0.718306,24.33
0.718833,0.0583,0.718833,24.29
0.719361,0.0583,0.719361,24.22
0.719889,0.0583,0.719889,24.17
0.720417,0.0583,0.720417,24.16
0.720944,0.0583,0.720944,24.12
0.721472,0.0583,0.721472,24.09
0.722,0.0583,0.722,24.05
0.722528,0.0569,0.722528,24.02
0.723056,0.0583,0.723056,23.97
0.723583,0.0583,0.723583,23.92
0.724111,0.0583,0.724111,23.87
0.724639,0.0583,0.724639,23.82
0.725167,0.0569,0.725167,23.76
0.725694,0.0583,0.725694,23.71
0.726222,0.0569,0.726222,23.68
0.72675,0.0569,0.72675,23.61
0.727278,0.0583,0.727278,23.56
0.727806,0.0583,0.727806,23.53
0.728333,0.0556,0.728333,23.48
0.728861,0.0583,0.728861,23.44
0.729389,0.0583,0.729389,23.41
0.729917,0.0583,0.729917,23.37
0.730444,0.0583,0.730444,23.32
0.730972,0.0583,0.730972,23.29
0.7315,0.0583,0.7315,23.25
0.732028,0.0583,0.732028,23.22
0.732556,0.0583,0.732556,23.19
0.733083,0.0583,0.733083,23.13
0.733611,0.0583,0.733611,23.1
0.734139,0.0583,0.734139,23.07
0.734667,0.0583,0.734667,23.02
0.735194,0.0583,0.735194,22.98
0.735722,0.0583,0.735722,22.93
0.73625,0.0583,0.73625,22.9
0.736778,0.0583,0.736778,22.85
0.737306,0.0583,0.737306,22.78
0.737833,0.0583,0.737833,22.73
0.738361,0.0583,0.738361,22.69
0.738889,0.0583,0.738889,22.64
0.739417,0.0583,0.739417,22.61
0.739944,0.0583,0.739944,22.56
0.740472,0.0569,0.740472,22.51
0.741,0.0583,0.741,22.47
0.741528,0.0583,0.741528,22.44
0.742056,0.0583,0.742056,22.42
0.742583,0.0583,0.742583,22.37
0.743111,0.0583,0.743111,22.33
0.743639,0.0583,0.743639,22.28
0.744167,0.0583,0.744167,22.25
0.744694,0.0583,0.744694,22.22
0.745222,0.0583,0.745222,22.18
0.74575,0.0583,0.74575,22.16
0.746278,0.0583,0.746278,22.11
0.746806,0.0583,0.746806,22.08
0.747333,0.0583,0.747333,22.05
0.747861,0.0583,0.747861,21.99
0.748389,0.0583,0.748389,21.93
0.748917,0.0583,0.748917,21.88
0.749444,0.0583,0.749444,21.82
0.749972,0.0583,0.749972,21.76
0.7505,0.0583,0.7505,21.69
0.751028,0.0583,0.751028,21.64
0.751556,0.0583,0.751556,21.6
0.752083,0.0583,0.752083,21.53
0.752611,0.0583,0.752611,21.48
0.753139,0.0583,0.753139,21.45
0.753667,0.0583,0.753667,21.42
0.754194,0.0583,0.754194,21.36
0.754722,0.0583,0.754722,21.33
0.75525,0.0583,0.75525,21.3
0.755778,0.0583,0.755778,21.25
0.756306,0.0583,0.756306,21.21
0.756833,0.0583,0.756833,21.14
0.757361,0.0583,0.757361,21.09
